arc	source	where	terms	status	hits_per_head	top_paths	quote
_frontier_root_files	main	frontier/literature_search.md:13	verbatim object paper exact	GENERIC	"{""audit/b775-braver-questions"":42,""claude/new-session-qor5up"":31,""claude/outside-bench"":56,""codex/seat-r001"":39,""main"":39,""paper/structure-genesis-first"":47}"	docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | docs/THEOREM_REGISTRY.md | docs/dossiers/S6_theorem_inventory_cc2.md | +38 catch-all	No paper computes our exact object verbatim
_frontier_root_files	main	frontier/README.md:653	never-computed fixed-point geometric trivial	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":3}"	papers/VALIDATION_LEDGER.md | docs/views/VERDICT_LEDGER.md | +2 catch-all	the never-computed **third** fixed-point class (after the *trivial*=tower and *geometric*=torsion reps)
_frontier_root_files	main	frontier/REPO_STATE.md:171	never-computed fixed-point third class	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":3}"	papers/VALIDATION_LEDGER.md | docs/views/VERDICT_LEDGER.md | +2 catch-all	the never-computed *third* fixed-point class
_frontier_root_files	main	frontier/README.md:360-361	a-polynomial first trace	GENERIC	"{""audit/b775-braver-questions"":50,""claude/new-session-qor5up"":52,""claude/outside-bench"":59,""codex/seat-r001"":53,""main"":53,""paper/structure-genesis-first"":47}"	docs/AUDIT_2026-07-05.md | docs/CAMPAIGN_STATUS.md | docs/CLOSURE_2026-07-05.md | docs/CLOSURE_MASTERPLAN.md | docs/CRYSTALLIZATION_2026-07-09.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/LEAD_REGISTER.md | +17 catch-all	First\n derivation of this A-polynomial from a trace map
_frontier_root_files	main	frontier/README.md:474	figure-eight a-polynomial first trace	LEAD	"{""audit/b775-braver-questions"":41,""claude/new-session-qor5up"":41,""claude/outside-bench"":46,""codex/seat-r001"":44,""main"":43,""paper/structure-genesis-first"":39}"	docs/AUDIT_2026-07-05.md | docs/CAMPAIGN_STATUS.md | docs/CLOSURE_2026-07-05.md | docs/CLOSURE_MASTERPLAN.md | docs/CRYSTALLIZATION_2026-07-09.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/NOVELTY_AUDIT.md | +13 catch-all	**`n=4` `L=−M⁴` (NEW — the first SL(4) figure-eight A-polynomial from the trace map)**
_frontier_root_files	main	frontier/REPO_STATE.md:426	figure-eight a-polynomial first trace	LEAD	"{""audit/b775-braver-questions"":41,""claude/new-session-qor5up"":41,""claude/outside-bench"":46,""codex/seat-r001"":44,""main"":43,""paper/structure-genesis-first"":39}"	docs/AUDIT_2026-07-05.md | docs/CAMPAIGN_STATUS.md | docs/CLOSURE_2026-07-05.md | docs/CLOSURE_MASTERPLAN.md | docs/CRYSTALLIZATION_2026-07-09.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/NOVELTY_AUDIT.md | +13 catch-all	SL(4) `L=−M⁴` is NEW** (the first SL(4) figure-eight A-polynomial from the trace map)
physics_probes	main	frontier/physics_probes/PHYSICS_MAP.md:74	approached founding thesis	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the founding thesis is not being approached by either
physics_probes	main	frontier/physics_probes/PHYSICS_MAP.md:13	founding reaches thesis probe	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":10,""claude/outside-bench"":25,""codex/seat-r001"":14,""main"":22,""paper/structure-genesis-first"":13}"	docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | philosophy/P008_non_cancellation_is_fricke_vogt.md | frontier/B1060_digest_ledger/DIGEST_LEDGER.md | +6 catch-all	No probe reaches the founding thesis.
physics_probes	main	frontier/physics_probes/PHYSICS_MAP.md:12	transfer-matrix realization structural reason	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":10,""claude/outside-bench"":10,""codex/seat-r001"":8,""main"":10,""paper/structure-genesis-first"":7}"	docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B530_natural_history/FINDINGS.md | frontier/B736_ABC_campaign/p3_reduction.py | papers/VALIDATION_LEDGER.md | frontier/B1211_declaration_gap/deep_sweep.json | frontier/B1211_declaration_gap/verification/deep_sweep.json | docs/LAW_MAP.md | +4 catch-all	the SL(n≥3) tower has **no physical (transfer-matrix) realization** for a structural reason
physics_probes	main	frontier/physics_probes/METALLIC_ANYON_FINDINGS.md:28	category metallic unitary fusion	LEAD	"{""audit/b775-braver-questions"":34,""claude/new-session-qor5up"":33,""claude/outside-bench"":36,""codex/seat-r001"":37,""main"":36,""paper/structure-genesis-first"":34}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/STRATEGIC_SYNTHESIS.md | docs/views/VERDICT_LEDGER.md | frontier/B127_chirality_arithmetic_naming/FINDINGS.md | +7 catch-all	For `m≥2` there is **no unitary fusion category** (no anyon model) with the metallic fusion rule
physics_probes	main	frontier/physics_probes/METALLIC_ANYON_FINDINGS.md:46	correspondence tower anyon	GENERIC	"{""audit/b775-braver-questions"":53,""claude/new-session-qor5up"":52,""claude/outside-bench"":56,""codex/seat-r001"":51,""main"":54,""paper/structure-genesis-first"":50}"	docs/CAMPAIGN_STATUS.md | docs/CRYSTALLIZATION_2026-07-09.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/OPEN_PROBLEMS.md | docs/STRATEGIC_SYNTHESIS.md | docs/atlas/FAILURE_ATLAS.md | +11 catch-all	no tower<->anyon correspondence
physics_probes	main	frontier/physics_probes/METALLIC_ANYON_FINDINGS.md:64	anyon-family crossing closed path	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		path CLOSED (no anyon-family crossing)
physics_probes	main	frontier/physics_probes/MASTERPLAN_REVERIFICATION.md:65-66	m136 colored closed honest	LEAD	"{""audit/b775-braver-questions"":14,""claude/new-session-qor5up"":15,""claude/outside-bench"":18,""codex/seat-r001"":17,""main"":19,""paper/structure-genesis-first"":14}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B663_bifocal_anatomy/anatomy_packet/ATLAS.md | frontier/B670_anatomy_full/packet/ATLAS.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | +5 catch-all	m=2/m136: the colored Jones is not in closed form → not computed (honest scope)
physics_probes	main	frontier/physics_probes/SLN_MULTICHANNEL_FINDINGS.md:53	band-center evidence labels label	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	papers/VALIDATION_LEDGER.md	no evidence a_d = gap labels; a_d is band-center data, not the gap label
physics_probes	main	frontier/physics_probes/SPECTRAL_CURVE_GATE2.md:48	prepotential framing coulomb earned	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	papers/VALIDATION_LEDGER.md	the ... framing was not earned** (no family, no Coulomb branch, no prepotential)
physics_probes	main	frontier/physics_probes/PHYSICS_COMPUTATION_PLAN.md:121	thesis-supporting framework dynamical crosses	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		No probe here crosses from the framework into thesis-supporting dynamical physics
tierB_opening	audit/b775-braver-questions	frontier/tierB_opening/P0-0_GENERICITY_CONTROL.md:78	measurable selective bridges handle	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":3,""codex/seat-r001"":2,""main"":3,""paper/structure-genesis-first"":2}"	frontier/B738_pathfinder_compiler/kill_graph.json | docs/OPEN_LEADS.md | +1 catch-all	The one measurable handle is not selective. Every selective handle is not measurable. And no arc bridges them.
tierB_opening	audit/b775-braver-questions	frontier/tierB_opening/P0-0_GENERICITY_CONTROL.md:110	designable material campaign open	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":0,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":2}"	docs/OPEN_LEADS.md | +2 catch-all	NOT DESIGNABLE from banked material. The campaign does not open.
tierB_opening	audit/b775-braver-questions	frontier/tierB_opening/P0-0_GENERICITY_CONTROL.md:144-145	golden-specific enumerated space facts	LEAD	"{""audit/b775-braver-questions"":8,""claude/new-session-qor5up"":6,""claude/outside-bench"":10,""codex/seat-r001"":11,""main"":10,""paper/structure-genesis-first"":9}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | papers/VALIDATION_LEDGER.md | frontier/B1067_rayclass_harvest/w1_results.json | docs/LAW_MAP.md | docs/THEOREM_REGISTRY.md | docs/views/THE_SPINE.md | +5 catch-all	the space of golden-specific facts was not enumerated
tierB_opening	audit/b775-braver-questions	frontier/tierB_opening/P0-0_GENERICITY_CONTROL.md:148-149	multiplicity metallic spectral question	GENERIC	"{""audit/b775-braver-questions"":68,""claude/new-session-qor5up"":63,""claude/outside-bench"":83,""codex/seat-r001"":74,""main"":80,""paper/structure-genesis-first"":66}"	docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/MASTERPLAN.md | docs/OPEN_LEADS.md | docs/OPEN_PROBLEMS.md | docs/RECOGNITION.md | +13 catch-all	Whether the multiplicity census has ever been computed for a metallic chain's spectral measure. This is the bridge question of §4 and it is unrun.
tierB_opening	audit/b775-braver-questions	frontier/tierB_opening/P0-0_REDRAFT_ARITHMETICITY.md:190	sarnak read	GENERIC	"{""audit/b775-braver-questions"":42,""claude/new-session-qor5up"":33,""claude/outside-bench"":42,""codex/seat-r001"":41,""main"":41,""paper/structure-genesis-first"":46}"	docs/LAW_MAP.md | docs/THEOREM_REGISTRY.md | docs/handoffs/PHYSICS_PATHFINDER_PROMPT_2026-07-21.md | frontier/B482_seat2_twisted_markov_intake/FINDINGS.md | frontier/B482_seat2_twisted_markov_intake/W0_LITGATE_RESULTS.md | frontier/B737_candidate_zero/FINDINGS.md | frontier/B737_candidate_zero/PREREGISTRATION.md | frontier/B737_candidate_zero/p1_scatter.py | +9 catch-all	Luo–Sarnak `[5]` NOT read.
tierB_opening	audit/b775-braver-questions	frontier/tierB_opening/P0-0_REDRAFT_ARITHMETICITY.md:188	extension corollary kleinian itself	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":2}"	docs/SEAL_LEDGER.md | papers/structure_paper/arxiv/main.tex | +1 catch-all	Sections 4–5 — the Kleinian extension itself and the corollary — NOT read.
tierB_opening	audit/b775-braver-questions	frontier/tierB_opening/P0-0_REDRAFT_ARITHMETICITY.md:197	m004 nonuniform verified lattice	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""codex/seat-r001"":3,""main"":2,""paper/structure-genesis-first"":2}"	docs/OPEN_LEADS.md | frontier/B738_pathfinder_compiler/kill_graph.json | +3 catch-all	Whether m004 and each bundle is a nonuniform lattice — not verified per object.
tierB_opening	audit/b775-braver-questions	frontier/tierB_opening/P0-0_REDRAFT_ARITHMETICITY.md:203-204	trace-set arithmeticity clustering vocabulary	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		No arc uses trace-set clustering as an arithmeticity test — one pattern, one vocabulary; a floor, not a count.
tierB_opening	audit/b775-braver-questions	frontier/tierB_opening/PREREGISTRATION.md:70-71	document states	GENERIC	"{""audit/b775-braver-questions"":166,""claude/new-session-qor5up"":140,""claude/outside-bench"":189,""codex/seat-r001"":155,""main"":172,""paper/structure-genesis-first"":146}"	docs/CAMPAIGN_STATUS.md | docs/CLOSURE_2026-07-05.md | docs/CODEX_AUDIT_RESPONSE_2026-07-12.md | docs/COMPUTE_THE_PROGRAM.md | docs/CRYSTALLIZATION_2026-07-09.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | +65 catch-all	no document states it [λ=1]
tierB_opening	audit/b775-braver-questions	frontier/tierB_opening/PREREGISTRATION.md:66	document today	GENERIC	"{""audit/b775-braver-questions"":78,""claude/new-session-qor5up"":58,""claude/outside-bench"":72,""codex/seat-r001"":57,""main"":66,""paper/structure-genesis-first"":66}"	docs/BANKING_PROTOCOL.md | docs/CAMPAIGN_STATUS.md | docs/CROSSING_REQUIREMENTS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/PRICED_DOORS.md | docs/ROADMAP_TOE.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | +29 catch-all	None of these exist in any document today.
